1875;Saint Thomas Lowland;2011-05-15 20:00:00.001874;2011-05-15 20:00:00.001874
1876;Saint Thomas Middle Island;2011-05-15 20:00:00.001875;2011-05-15 20:00:00.001875
1877;Trinity Palmetto Point;2011-05-15 20:00:00.001876;2011-05-15 20:00:00.001876
1878;Chagang-do;2011-05-15 20:00:00.001877;2011-05-15 20:00:00.001877
1879;Hamgyong-namdo;2011-05-15 20:00:00.001878;2011-05-15 20:00:00.001878
1880;Hwanghae-namdo;2011-05-15 20:00:00.001879;2011-05-15 20:00:00.001879
1881;Hwanghae-bukto;2011-05-15 20:00:00.001880;2011-05-15 20:00:00.001880
1882;Kaesong-si;2011-05-15 20:00:00.001881;2011-05-15 20:00:00.001881
1883;Kangwon-do;2011-05-15 20:00:00.001882;2011-05-15 20:00:00.001882
1884;P'yongan-bukto;2011-05-15 20:00:00.001883;2011-05-15 20:00:00.001883
1885;P'yongyang-si;2011-05-15 20:00:00.001884;2011-05-15 20:00:00.001884
1886;Yanggang-do;2011-05-15 20:00:00.001885;2011-05-15 20:00:00.001885
1887;Namp'o-si;2011-05-15 20:00:00.001886;2011-05-15 20:00:00.001886
1888;P'yongan-namdo;2011-05-15 20:00:00.001887;2011-05-15 20:00:00.001887
1889;Hamgyong-bukto;2011-05-15 20:00:00.001888;2011-05-15 20:00:00.001888
1890;Najin Sonbong-si;2011-05-15 20:00:00.001889;2011-05-15 20:00:00.001889
1891;Cheju-do;2011-05-15 20:00:00.001890;2011-05-15 20:00:00.001890
1892;Cholla-bukto;2011-05-15 20:00:00.001891;2011-05-15 20:00:00.001891
1893;Ch'ungch'ong-bukto;2011-05-15 20:00:00.001892;2011-05-15 20:00:00.001892
1894;Kangwon-do;2011-05-15 20:00:00.001893;2011-05-15 20:00:00.001893
1895;Pusan-jikhalsi;2011-05-15 20:00:00.001894;2011-05-15 20:00:00.001894
1896;Seoul-t'ukpyolsi;2011-05-15 20:00:00.001895;2011-05-15 20:00:00.001895
1897;Inch'on-jikhalsi;2011-05-15 20:00:00.001896;2011-05-15 20:00:00.001896
1898;Kyonggi-do;2011-05-15 20:00:00.001897;2011-05-15 20:00:00.001897
1899;Kyongsang-bukto;2011-05-15 20:00:00.001898;2011-05-15 20:00:00.001898
1900;Taegu-jikhalsi;2011-05-15 20:00:00.001899;2011-05-15 20:00:00.001899
1901;Cholla-namdo;2011-05-15 20:00:00.001900;2011-05-15 20:00:00.001900
1902;Ch'ungch'ong-namdo;2011-05-15 20:00:00.001901;2011-05-15 20:00:00.001901
1903;Kwangju-jikhalsi;2011-05-15 20:00:00.001902;2011-05-15 20:00:00.001902
1904;Taejon-jikhalsi;2011-05-15 20:00:00.001903;2011-05-15 20:00:00.001903
1905;Kyongsang-namdo;2011-05-15 20:00:00.001904;2011-05-15 20:00:00.001904
1906;Ulsan-gwangyoksi;2011-05-15 20:00:00.001905;2011-05-15 20:00:00.001905
1907;Al Ahmadi;2011-05-15 20:00:00.001906;2011-05-15 20:00:00.001906
1908;Al Kuwayt;2011-05-15 20:00:00.001907;2011-05-15 20:00:00.001907
1909;Al Jahra;2011-05-15 20:00:00.001908;2011-05-15 20:00:00.001908
1910;Al Farwaniyah;2011-05-15 20:00:00.001909;2011-05-15 20:00:00.001909
1911;Hawalli;2011-05-15 20:00:00.001910;2011-05-15 20:00:00.001910
1912;Mubarak al Kabir;2011-05-15 20:00:00.001911;2011-05-15 20:00:00.001911
1913;Creek;2011-05-15 20:00:00.001912;2011-05-15 20:00:00.001912
1914;Eastern;2011-05-15 20:00:00.001913;2011-05-15 20:00:00.001913
1915;Midland;2011-05-15 20:00:00.001914;2011-05-15 20:00:00.001914
1916;South Town;2011-05-15 20:00:00.001915;2011-05-15 20:00:00.001915
1917;Spot Bay;2011-05-15 20:00:00.001916;2011-05-15 20:00:00.001916
1918;Stake Bay;2011-05-15 20:00:00.001917;2011-05-15 20:00:00.001917
1919;West End;2011-05-15 20:00:00.001918;2011-05-15 20:00:00.001918
1920;Western;2011-05-15 20:00:00.001919;2011-05-15 20:00:00.001919
1921;Almaty;2011-05-15 20:00:00.001920;2011-05-15 20:00:00.001920
1922;Almaty City;2011-05-15 20:00:00.001921;2011-05-15 20:00:00.001921
1923;Aqmola;2011-05-15 20:00:00.001922;2011-05-15 20:00:00.001922
1924;Aqtobe;2011-05-15 20:00:00.001923;2011-05-15 20:00:00.001923
1925;Astana;2011-05-15 20:00:00.001924;2011-05-15 20:00:00.001924
1926;Atyrau;2011-05-15 20:00:00.001925;2011-05-15 20:00:00.001925
1927;West Kazakhstan;2011-05-15 20:00:00.001926;2011-05-15 20:00:00.001926
1928;Bayqonyr;2011-05-15 20:00:00.001927;2011-05-15 20:00:00.001927
1929;Mangghystau;2011-05-15 20:00:00.001928;2011-05-15 20:00:00.001928
1930;South Kazakhstan;2011-05-15 20:00:00.001929;2011-05-15 20:00:00.001929
1931;Pavlodar;2011-05-15 20:00:00.001930;2011-05-15 20:00:00.001930
1932;Qaraghandy;2011-05-15 20:00:00.001931;2011-05-15 20:00:00.001931
1933;Qostanay;2011-05-15 20:00:00.001932;2011-05-15 20:00:00.001932
1934;Qyzylorda;2011-05-15 20:00:00.001933;2011-05-15 20:00:00.001933
1935;East Kazakhstan;2011-05-15 20:00:00.001934;2011-05-15 20:00:00.001934
1936;North Kazakhstan;2011-05-15 20:00:00.001935;2011-05-15 20:00:00.001935
1937;Zhambyl;2011-05-15 20:00:00.001936;2011-05-15 20:00:00.001936
1938;Attapu;2011-05-15 20:00:00.001937;2011-05-15 20:00:00.001937
1939;Champasak;2011-05-15 20:00:00.001938;2011-05-15 20:00:00.001938
1940;Houaphan;2011-05-15 20:00:00.001939;2011-05-15 20:00:00.001939
1941;Khammouan;2011-05-15 20:00:00.001940;2011-05-15 20:00:00.001940
1942;Louang Namtha;2011-05-15 20:00:00.001941;2011-05-15 20:00:00.001941
1943;Oudomxai;2011-05-15 20:00:00.001942;2011-05-15 20:00:00.001942
1944;Phongsali;2011-05-15 20:00:00.001943;2011-05-15 20:00:00.001943
1945;Saravan;2011-05-15 20:00:00.001944;2011-05-15 20:00:00.001944
1946;Savannakhet;2011-05-15 20:00:00.001945;2011-05-15 20:00:00.001945
1947;Vientiane;2011-05-15 20:00:00.001946;2011-05-15 20:00:00.001946
1948;Xaignabouri;2011-05-15 20:00:00.001947;2011-05-15 20:00:00.001947
1949;Xiangkhoang;2011-05-15 20:00:00.001948;2011-05-15 20:00:00.001948
1950;Louangphrabang;2011-05-15 20:00:00.001949;2011-05-15 20:00:00.001949
1951;Beqaa;2011-05-15 20:00:00.001950;2011-05-15 20:00:00.001950
1952;Al Janub;2011-05-15 20:00:00.001951;2011-05-15 20:00:00.001951
1953;Liban-Nord;2011-05-15 20:00:00.001952;2011-05-15 20:00:00.001952
1954;Beyrouth;2011-05-15 20:00:00.001953;2011-05-15 20:00:00.001953
1955;Mont-Liban;2011-05-15 20:00:00.001954;2011-05-15 20:00:00.001954
1956;Liban-Sud;2011-05-15 20:00:00.001955;2011-05-15 20:00:00.001955
1957;Nabatiye;2011-05-15 20:00:00.001956;2011-05-15 20:00:00.001956
1958;Beqaa;2011-05-15 20:00:00.001957;2011-05-15 20:00:00.001957
1959;Liban-Nord;2011-05-15 20:00:00.001958;2011-05-15 20:00:00.001958
1960;Aakk,r;2011-05-15 20:00:00.001959;2011-05-15 20:00:00.001959
1961;Baalbek-Hermel;2011-05-15 20:00:00.001960;2011-05-15 20:00:00.001960
1962;Anse-la-Raye;2011-05-15 20:00:00.001961;2011-05-15 20:00:00.001961
1963;Dauphin;2011-05-15 20:00:00.001962;2011-05-15 20:00:00.001962
1964;Castries;2011-05-15 20:00:00.001963;2011-05-15 20:00:00.001963
1965;Choiseul;2011-05-15 20:00:00.001964;2011-05-15 20:00:00.001964
1966;Dennery;2011-05-15 20:00:00.001965;2011-05-15 20:00:00.001965
1967;Gros-Islet;2011-05-15 20:00:00.001966;2011-05-15 20:00:00.001966
1968;Laborie;2011-05-15 20:00:00.001967;2011-05-15 20:00:00.001967
1969;Micoud;2011-05-15 20:00:00.001968;2011-05-15 20:00:00.001968
1970;Soufriere;2011-05-15 20:00:00.001969;2011-05-15 20:00:00.001969
1971;Vieux-Fort;2011-05-15 20:00:00.001970;2011-05-15 20:00:00.001970
1972;Praslin;2011-05-15 20:00:00.001971;2011-05-15 20:00:00.001971
1973;Balzers;2011-05-15 20:00:00.001972;2011-05-15 20:00:00.001972
1974;Eschen;2011-05-15 20:00:00.001973;2011-05-15 20:00:00.001973
1975;Gamprin;2011-05-15 20:00:00.001974;2011-05-15 20:00:00.001974
1976;Mauren;2011-05-15 20:00:00.001975;2011-05-15 20:00:00.001975
1977;Planken;2011-05-15 20:00:00.001976;2011-05-15 20:00:00.001976
1978;Ruggell;2011-05-15 20:00:00.001977;2011-05-15 20:00:00.001977
1979;Schaan;2011-05-15 20:00:00.001978;2011-05-15 20:00:00.001978
1980;Schellenberg;2011-05-15 20:00:00.001979;2011-05-15 20:00:00.001979
1981;Triesen;2011-05-15 20:00:00.001980;2011-05-15 20:00:00.001980
1982;Triesenberg;2011-05-15 20:00:00.001981;2011-05-15 20:00:00.001981
1983;Vaduz;2011-05-15 20:00:00.001982;2011-05-15 20:00:00.001982
1984;Gbarpolu;2011-05-15 20:00:00.001983;2011-05-15 20:00:00.001983
1985;River Gee;2011-05-15 20:00:00.001984;2011-05-15 20:00:00.001984
1986;Amparai;2011-05-15 20:00:00.001985;2011-05-15 20:00:00.001985
1987;Anuradhapura;2011-05-15 20:00:00.001986;2011-05-15 20:00:00.001986
1988;Badulla;2011-05-15 20:00:00.001987;2011-05-15 20:00:00.001987
1989;Batticaloa;2011-05-15 20:00:00.001988;2011-05-15 20:00:00.001988
1990;Galle;2011-05-15 20:00:00.001989;2011-05-15 20:00:00.001989
1991;Hambantota;2011-05-15 20:00:00.001990;2011-05-15 20:00:00.001990
1992;Kalutara;2011-05-15 20:00:00.001991;2011-05-15 20:00:00.001991
1993;Kandy;2011-05-15 20:00:00.001992;2011-05-15 20:00:00.001992
1994;Kegalla;2011-05-15 20:00:00.001993;2011-05-15 20:00:00.001993
1995;Kurunegala;2011-05-15 20:00:00.001994;2011-05-15 20:00:00.001994
1996;Matale;2011-05-15 20:00:00.001995;2011-05-15 20:00:00.001995
1997;Matara;2011-05-15 20:00:00.001996;2011-05-15 20:00:00.001996
1998;Moneragala;2011-05-15 20:00:00.001997;2011-05-15 20:00:00.001997
1999;Nuwara Eliya;2011-05-15 20:00:00.001998;2011-05-15 20:00:00.001998
2000;Polonnaruwa;2011-05-15 20:00:00.001999;2011-05-15 20:00:00.001999
2001;Puttalam;2011-05-15 20:00:00.002000;2011-05-15 20:00:00.002000
2002;Ratnapura;2011-05-15 20:00:00.002001;2011-05-15 20:00:00.002001
2003;Trincomalee;2011-05-15 20:00:00.002002;2011-05-15 20:00:00.002002
2004;Colombo;2011-05-15 20:00:00.002003;2011-05-15 20:00:00.002003
2005;Gampaha;2011-05-15 20:00:00.002004;2011-05-15 20:00:00.002004
2006;Jaffna;2011-05-15 20:00:00.002005;2011-05-15 20:00:00.002005
2007;Mannar;2011-05-15 20:00:00.002006;2011-05-15 20:00:00.002006
2008;Mullaittivu;2011-05-15 20:00:00.002007;2011-05-15 20:00:00.002007
2009;Vavuniya;2011-05-15 20:00:00.002008;2011-05-15 20:00:00.002008
2010;Central;2011-05-15 20:00:00.002009;2011-05-15 20:00:00.002009
2011;North Central;2011-05-15 20:00:00.002010;2011-05-15 20:00:00.002010
2012;Northern;2011-05-15 20:00:00.002011;2011-05-15 20:00:00.002011
2013;North Western;2011-05-15 20:00:00.002012;2011-05-15 20:00:00.002012
2014;Sabaragamuwa;2011-05-15 20:00:00.002013;2011-05-15 20:00:00.002013
2015;Southern;2011-05-15 20:00:00.002014;2011-05-15 20:00:00.002014
2016;Uva;2011-05-15 20:00:00.002015;2011-05-15 20:00:00.002015
2017;Western;2011-05-15 20:00:00.002016;2011-05-15 20:00:00.002016
2018;Bong;2011-05-15 20:00:00.002017;2011-05-15 20:00:00.002017
2019;Grand Cape Mount;2011-05-15 20:00:00.002018;2011-05-15 20:00:00.002018
2020;Lofa;2011-05-15 20:00:00.002019;2011-05-15 20:00:00.002019
2021;Maryland;2011-05-15 20:00:00.002020;2011-05-15 20:00:00.002020
2022;Monrovia;2011-05-15 20:00:00.002021;2011-05-15 20:00:00.002021
2023;Nimba;2011-05-15 20:00:00.002022;2011-05-15 20:00:00.002022
2024;Sino;2011-05-15 20:00:00.002023;2011-05-15 20:00:00.002023
2025;Grand Bassa;2011-05-15 20:00:00.002024;2011-05-15 20:00:00.002024
2026;Grand Cape Mount;2011-05-15 20:00:00.002025;2011-05-15 20:00:00.002025
2027;Maryland;2011-05-15 20:00:00.002026;2011-05-15 20:00:00.002026
2028;Montserrado;2011-05-15 20:00:00.002027;2011-05-15 20:00:00.002027
2029;Margibi;2011-05-15 20:00:00.002028;2011-05-15 20:00:00.002028
2030;River Cess;2011-05-15 20:00:00.002029;2011-05-15 20:00:00.002029
2031;Grand Gedeh;2011-05-15 20:00:00.002030;2011-05-15 20:00:00.002030
2032;Lofa;2011-05-15 20:00:00.002031;2011-05-15 20:00:00.002031
2033;Gbarpolu;2011-05-15 20:00:00.002032;2011-05-15 20:00:00.002032
2034;River Gee;2011-05-15 20:00:00.002033;2011-05-15 20:00:00.002033
2035;Berea;2011-05-15 20:00:00.002034;2011-05-15 20:00:00.002034
2036;Butha-Buthe;2011-05-15 20:00:00.002035;2011-05-15 20:00:00.002035
2037;Leribe;2011-05-15 20:00:00.002036;2011-05-15 20:00:00.002036
2038;Mafeteng;2011-05-15 20:00:00.002037;2011-05-15 20:00:00.002037
2039;Maseru;2011-05-15 20:00:00.002038;2011-05-15 20:00:00.002038
2040;Mohales Hoek;2011-05-15 20:00:00.002039;2011-05-15 20:00:00.002039
2041;Mokhotlong;2011-05-15 20:00:00.002040;2011-05-15 20:00:00.002040
2042;Qachas Nek;2011-05-15 20:00:00.002041;2011-05-15 20:00:00.002041
2043;Quthing;2011-05-15 20:00:00.002042;2011-05-15 20:00:00.002042
2044;Thaba-Tseka;2011-05-15 20:00:00.002043;2011-05-15 20:00:00.002043
2045;Alytaus Apskritis;2011-05-15 20:00:00.002044;2011-05-15 20:00:00.002044
2046;Kauno Apskritis;2011-05-15 20:00:00.002045;2011-05-15 20:00:00.002045
2047;Klaipedos Apskritis;2011-05-15 20:00:00.002046;2011-05-15 20:00:00.002046
2048;Marijampoles Apskritis;2011-05-15 20:00:00.002047;2011-05-15 20:00:00.002047
2049;Panevezio Apskritis;2011-05-15 20:00:00.002048;2011-05-15 20:00:00.002048
2050;Siauliu Apskritis;2011-05-15 20:00:00.002049;2011-05-15 20:00:00.002049
2051;Taurages Apskritis;2011-05-15 20:00:00.002050;2011-05-15 20:00:00.002050
2052;Telsiu Apskritis;2011-05-15 20:00:00.002051;2011-05-15 20:00:00.002051
2053;Utenos Apskritis;2011-05-15 20:00:00.002052;2011-05-15 20:00:00.002052
2054;Vilniaus Apskritis;2011-05-15 20:00:00.002053;2011-05-15 20:00:00.002053
2055;Diekirch;2011-05-15 20:00:00.002054;2011-05-15 20:00:00.002054
2056;Grevenmacher;2011-05-15 20:00:00.002055;2011-05-15 20:00:00.002055
2057;Luxembourg;2011-05-15 20:00:00.002056;2011-05-15 20:00:00.002056
2058;Aizkraukles;2011-05-15 20:00:00.002057;2011-05-15 20:00:00.002057
2059;Aluksnes;2011-05-15 20:00:00.002058;2011-05-15 20:00:00.002058
2060;Balvu;2011-05-15 20:00:00.002059;2011-05-15 20:00:00.002059
2061;Bauskas;2011-05-15 20:00:00.002060;2011-05-15 20:00:00.002060
2062;Cesu;2011-05-15 20:00:00.002061;2011-05-15 20:00:00.002061
2063;Daugavpils;2011-05-15 20:00:00.002062;2011-05-15 20:00:00.002062
2064;Daugavpils;2011-05-15 20:00:00.002063;2011-05-15 20:00:00.002063
2065;Dobeles;2011-05-15 20:00:00.002064;2011-05-15 20:00:00.002064
2066;Gulbenes;2011-05-15 20:00:00.002065;2011-05-15 20:00:00.002065
2067;Jekabpils;2011-05-15 20:00:00.002066;2011-05-15 20:00:00.002066
2068;Jelgava;2011-05-15 20:00:00.002067;2011-05-15 20:00:00.002067
2069;Jelgavas;2011-05-15 20:00:00.002068;2011-05-15 20:00:00.002068
2070;Jurmala;2011-05-15 20:00:00.002069;2011-05-15 20:00:00.002069
2071;Kraslavas;2011-05-15 20:00:00.002070;2011-05-15 20:00:00.002070
2072;Kuldigas;2011-05-15 20:00:00.002071;2011-05-15 20:00:00.002071
2073;Liepaja;2011-05-15 20:00:00.002072;2011-05-15 20:00:00.002072
2074;Liepajas;2011-05-15 20:00:00.002073;2011-05-15 20:00:00.002073
2075;Limbazu;2011-05-15 20:00:00.002074;2011-05-15 20:00:00.002074
2076;Ludzas;2011-05-15 20:00:00.002075;2011-05-15 20:00:00.002075
2077;Madonas;2011-05-15 20:00:00.002076;2011-05-15 20:00:00.002076
2078;Ogres;2011-05-15 20:00:00.002077;2011-05-15 20:00:00.002077
2079;Preilu;2011-05-15 20:00:00.002078;2011-05-15 20:00:00.002078
2080;Rezekne;2011-05-15 20:00:00.002079;2011-05-15 20:00:00.002079
2081;Rezeknes;2011-05-15 20:00:00.002080;2011-05-15 20:00:00.002080
2082;Riga;2011-05-15 20:00:00.002081;2011-05-15 20:00:00.002081
2083;Rigas;2011-05-15 20:00:00.002082;2011-05-15 20:00:00.002082
2084;Saldus;2011-05-15 20:00:00.002083;2011-05-15 20:00:00.002083
2085;Talsu;2011-05-15 20:00:00.002084;2011-05-15 20:00:00.002084
2086;Tukuma;2011-05-15 20:00:00.002085;2011-05-15 20:00:00.002085
2087;Valkas;2011-05-15 20:00:00.002086;2011-05-15 20:00:00.002086
2088;Valmieras;2011-05-15 20:00:00.002087;2011-05-15 20:00:00.002087
2089;Ventspils;2011-05-15 20:00:00.002088;2011-05-15 20:00:00.002088
2090;Ventspils;2011-05-15 20:00:00.002089;2011-05-15 20:00:00.002089
2091;Al Aziziyah;2011-05-15 20:00:00.002090;2011-05-15 20:00:00.002090
2092;Al Jufrah;2011-05-15 20:00:00.002091;2011-05-15 20:00:00.002091
2093;Al Kufrah;2011-05-15 20:00:00.002092;2011-05-15 20:00:00.002092
2094;Ash Shati';2011-05-15 20:00:00.002093;2011-05-15 20:00:00.002093
2095;Murzuq;2011-05-15 20:00:00.002094;2011-05-15 20:00:00.002094
2096;Sabha;2011-05-15 20:00:00.002095;2011-05-15 20:00:00.002095
2097;Tarhunah;2011-05-15 20:00:00.002096;2011-05-15 20:00:00.002096
2098;Tubruq;2011-05-15 20:00:00.002097;2011-05-15 20:00:00.002097
2099;Zlitan;2011-05-15 20:00:00.002098;2011-05-15 20:00:00.002098
2100;Ajdabiya;2011-05-15 20:00:00.002099;2011-05-15 20:00:00.002099
2101;Al Fatih;2011-05-15 20:00:00.002100;2011-05-15 20:00:00.002100
2102;Al Jabal al Akhdar;2011-05-15 20:00:00.002101;2011-05-15 20:00:00.002101
2103;Al Khums;2011-05-15 20:00:00.002102;2011-05-15 20:00:00.002102
2104;An Nuqat al Khams;2011-05-15 20:00:00.002103;2011-05-15 20:00:00.002103
2105;Awbari;2011-05-15 20:00:00.002104;2011-05-15 20:00:00.002104
2106;Az Zawiyah;2011-05-15 20:00:00.002105;2011-05-15 20:00:00.002105
2107;Banghazi;2011-05-15 20:00:00.002106;2011-05-15 20:00:00.002106
2108;Darnah;2011-05-15 20:00:00.002107;2011-05-15 20:00:00.002107
2109;Ghadamis;2011-05-15 20:00:00.002108;2011-05-15 20:00:00.002108
2110;Gharyan;2011-05-15 20:00:00.002109;2011-05-15 20:00:00.002109
2111;Misratah;2011-05-15 20:00:00.002110;2011-05-15 20:00:00.002110
2112;Sawfajjin;2011-05-15 20:00:00.002111;2011-05-15 20:00:00.002111
2113;Surt;2011-05-15 20:00:00.002112;2011-05-15 20:00:00.002112
2114;Tarabulus;2011-05-15 20:00:00.002113;2011-05-15 20:00:00.002113
2115;Yafran;2011-05-15 20:00:00.002114;2011-05-15 20:00:00.002114
2116;Grand Casablanca;2011-05-15 20:00:00.002115;2011-05-15 20:00:00.002115
2117;Fes-Boulemane;2011-05-15 20:00:00.002116;2011-05-15 20:00:00.002116
2118;Marrakech-Tensift-Al Haouz;2011-05-15 20:00:00.002117;2011-05-15 20:00:00.002117
2119;Meknes-Tafilalet;2011-05-15 20:00:00.002118;2011-05-15 20:00:00.002118
2120;Rabat-Sale-Zemmour-Zaer;2011-05-15 20:00:00.002119;2011-05-15 20:00:00.002119
2121;Chaouia-Ouardigha;2011-05-15 20:00:00.002120;2011-05-15 20:00:00.002120
2122;Doukkala-Abda;2011-05-15 20:00:00.002121;2011-05-15 20:00:00.002121
2123;Gharb-Chrarda-Beni Hssen;2011-05-15 20:00:00.002122;2011-05-15 20:00:00.002122
2124;Guelmim-Es Smara;2011-05-15 20:00:00.002123;2011-05-15 20:00:00.002123
2125;Oriental;2011-05-15 20:00:00.002124;2011-05-15 20:00:00.002124
2126;Souss-Massa-Dr,a;2011-05-15 20:00:00.002125;2011-05-15 20:00:00.002125
2127;Tadla-Azilal;2011-05-15 20:00:00.002126;2011-05-15 20:00:00.002126
2128;Tanger-Tetouan;2011-05-15 20:00:00.002127;2011-05-15 20:00:00.002127
2129;Taza-Al Hoceima-Taounate;2011-05-15 20:00:00.002128;2011-05-15 20:00:00.002128
2130;La,youne-Boujdour-Sakia El Hamra;2011-05-15 20:00:00.002129;2011-05-15 20:00:00.002129
2131;La Condamine;2011-05-15 20:00:00.002130;2011-05-15 20:00:00.002130
2132;Monaco;2011-05-15 20:00:00.002131;2011-05-15 20:00:00.002131
2133;Monte-Carlo;2011-05-15 20:00:00.002132;2011-05-15 20:00:00.002132
2134;Gagauzia;2011-05-15 20:00:00.002133;2011-05-15 20:00:00.002133
2135;Chisinau;2011-05-15 20:00:00.002134;2011-05-15 20:00:00.002134
2136;Stinga Nistrului;2011-05-15 20:00:00.002135;2011-05-15 20:00:00.002135
2137;Anenii Noi;2011-05-15 20:00:00.002136;2011-05-15 20:00:00.002136
2138;Balti;2011-05-15 20:00:00.002137;2011-05-15 20:00:00.002137
2139;Basarabeasca;2011-05-15 20:00:00.002138;2011-05-15 20:00:00.002138
2140;Bender;2011-05-15 20:00:00.002139;2011-05-15 20:00:00.002139
2141;Briceni;2011-05-15 20:00:00.002140;2011-05-15 20:00:00.002140
2142;Cahul;2011-05-15 20:00:00.002141;2011-05-15 20:00:00.002141
2143;Cantemir;2011-05-15 20:00:00.002142;2011-05-15 20:00:00.002142
2144;Calarasi;2011-05-15 20:00:00.002143;2011-05-15 20:00:00.002143
2145;Causeni;2011-05-15 20:00:00.002144;2011-05-15 20:00:00.002144
2146;Cimislia;2011-05-15 20:00:00.002145;2011-05-15 20:00:00.002145
2147;Criuleni;2011-05-15 20:00:00.002146;2011-05-15 20:00:00.002146
2148;Donduseni;2011-05-15 20:00:00.002147;2011-05-15 20:00:00.002147
2149;Drochia;2011-05-15 20:00:00.002148;2011-05-15 20:00:00.002148
2150;Dubasari;2011-05-15 20:00:00.002149;2011-05-15 20:00:00.002149
2151;Edinet;2011-05-15 20:00:00.002150;2011-05-15 20:00:00.002150
2152;Falesti;2011-05-15 20:00:00.002151;2011-05-15 20:00:00.002151
2153;Floresti;2011-05-15 20:00:00.002152;2011-05-15 20:00:00.002152
2154;Glodeni;2011-05-15 20:00:00.002153;2011-05-15 20:00:00.002153
2155;Hincesti;2011-05-15 20:00:00.002154;2011-05-15 20:00:00.002154
2156;Ialoveni;2011-05-15 20:00:00.002155;2011-05-15 20:00:00.002155
2157;Leova;2011-05-15 20:00:00.002156;2011-05-15 20:00:00.002156
2158;Nisporeni;2011-05-15 20:00:00.002157;2011-05-15 20:00:00.002157
2159;Ocnita;2011-05-15 20:00:00.002158;2011-05-15 20:00:00.002158
2160;Rezina;2011-05-15 20:00:00.002159;2011-05-15 20:00:00.002159
2161;Riscani;2011-05-15 20:00:00.002160;2011-05-15 20:00:00.002160
2162;Singerei;2011-05-15 20:00:00.002161;2011-05-15 20:00:00.002161
2163;Soldanesti;2011-05-15 20:00:00.002162;2011-05-15 20:00:00.002162
2164;Soroca;2011-05-15 20:00:00.002163;2011-05-15 20:00:00.002163
2165;Stefan-Voda;2011-05-15 20:00:00.002164;2011-05-15 20:00:00.002164
2166;Straseni;2011-05-15 20:00:00.002165;2011-05-15 20:00:00.002165
2167;Taraclia;2011-05-15 20:00:00.002166;2011-05-15 20:00:00.002166
2168;Telenesti;2011-05-15 20:00:00.002167;2011-05-15 20:00:00.002167
2169;Ungheni;2011-05-15 20:00:00.002168;2011-05-15 20:00:00.002168
2170;Antsiranana;2011-05-15 20:00:00.002169;2011-05-15 20:00:00.002169
2171;Fianarantsoa;2011-05-15 20:00:00.002170;2011-05-15 20:00:00.002170
2172;Mahajanga;2011-05-15 20:00:00.002171;2011-05-15 20:00:00.002171
2173;Toamasina;2011-05-15 20:00:00.002172;2011-05-15 20:00:00.002172
2174;Antananarivo;2011-05-15 20:00:00.002173;2011-05-15 20:00:00.002173
2175;Toliara;2011-05-15 20:00:00.002174;2011-05-15 20:00:00.002174
2176;Aracinovo;2011-05-15 20:00:00.002175;2011-05-15 20:00:00.002175
2177;Bac;2011-05-15 20:00:00.002176;2011-05-15 20:00:00.002176
2178;Belcista;2011-05-15 20:00:00.002177;2011-05-15 20:00:00.002177
2179;Berovo;2011-05-15 20:00:00.002178;2011-05-15 20:00:00.002178
2180;Bistrica;2011-05-15 20:00:00.002179;2011-05-15 20:00:00.002179
2181;Bitola;2011-05-15 20:00:00.002180;2011-05-15 20:00:00.002180
2182;Blatec;2011-05-15 20:00:00.002181;2011-05-15 20:00:00.002181
2183;Bogdanci;2011-05-15 20:00:00.002182;2011-05-15 20:00:00.002182
2184;Bogomila;2011-05-15 20:00:00.002183;2011-05-15 20:00:00.002183
2185;Bogovinje;2011-05-15 20:00:00.002184;2011-05-15 20:00:00.002184
2186;Bosilovo;2011-05-15 20:00:00.002185;2011-05-15 20:00:00.002185
2187;Brvenica;2011-05-15 20:00:00.002186;2011-05-15 20:00:00.002186
2188;Cair;2011-05-15 20:00:00.002187;2011-05-15 20:00:00.002187
2189;Capari;2011-05-15 20:00:00.002188;2011-05-15 20:00:00.002188
2190;Caska;2011-05-15 20:00:00.002189;2011-05-15 20:00:00.002189
2191;Cegrane;2011-05-15 20:00:00.002190;2011-05-15 20:00:00.002190
2192;Centar;2011-05-15 20:00:00.002191;2011-05-15 20:00:00.002191
2193;Centar Zupa;2011-05-15 20:00:00.002192;2011-05-15 20:00:00.002192
2194;Cesinovo;2011-05-15 20:00:00.002193;2011-05-15 20:00:00.002193
2195;Cucer-Sandevo;2011-05-15 20:00:00.002194;2011-05-15 20:00:00.002194
2196;Debar;2011-05-15 20:00:00.002195;2011-05-15 20:00:00.002195
2197;Delcevo;2011-05-15 20:00:00.002196;2011-05-15 20:00:00.002196
2198;Delogozdi;2011-05-15 20:00:00.002197;2011-05-15 20:00:00.002197
2199;Demir Hisar;2011-05-15 20:00:00.002198;2011-05-15 20:00:00.002198
2200;Demir Kapija;2011-05-15 20:00:00.002199;2011-05-15 20:00:00.002199
2201;Dobrusevo;2011-05-15 20:00:00.002200;2011-05-15 20:00:00.002200
2202;Dolna Banjica;2011-05-15 20:00:00.002201;2011-05-15 20:00:00.002201
2203;Dolneni;2011-05-15 20:00:00.002202;2011-05-15 20:00:00.002202
2204;Dorce Petrov;2011-05-15 20:00:00.002203;2011-05-15 20:00:00.002203
2205;Drugovo;2011-05-15 20:00:00.002204;2011-05-15 20:00:00.002204
